D1	D2	D3	D4	D5	D6	D7	D8	Anomaly
2.0	-3.0	1.0	-7.0	-1.0	-2.0	1.0	-1.0	False
2.0	-3.0	1.0	-9.0	-1.0	-1.0	1.0	-1.0	False
6.0	6.0	-4.0	-6.0	3.0	-1.0	0.0	3.0	True
6.0	6.0	0.0	-5.0	3.0	2.0	6.0	3.0	False
6.0	6.0	0.0	-4.0	3.0	2.0	6.0	3.0	False
6.0	6.0	0.0	-6.0	3.0	1.0	6.0	3.0	False
6.0	6.0	0.0	-1.0	3.0	4.0	6.0	3.0	False
6.0	6.0	0.0	-1.0	3.0	1.0	6.0	3.0	False
6.0	6.0	0.0	0.0	3.0	4.0	6.0	3.0	False
6.0	6.0	0.0	-6.0	3.0	2.0	6.0	3.0	False
2.0	-1.0	0.0	1.0	3.0	4.0	6.0	3.0	False
7.0	2.0	0.0	-2.0	3.0	3.0	6.0	3.0	False
11.0	6.0	4.0	0.0	7.0	6.0	10.0	7.0	True
7.0	6.0	4.0	4.0	7.0	7.0	10.0	7.0	False
10.0	6.0	4.0	3.0	7.0	4.0	10.0	7.0	False
7.0	6.0	4.0	1.0	7.0	7.0	10.0	7.0	False
12.0	6.0	4.0	3.0	7.0	7.0	10.0	7.0	False
12.0	6.0	4.0	2.0	7.0	8.0	10.0	7.0	False
12.0	2.0	4.0	4.0	7.0	9.0	10.0	7.0	False
12.0	2.0	4.0	6.0	7.0	9.0	10.0	7.0	False
12.0	-2.0	4.0	1.0	7.0	6.0	10.0	7.0	False
12.0	7.0	4.0	5.0	7.0	8.0	10.0	7.0	False
16.0	11.0	8.0	8.0	11.0	8.0	14.0	11.0	True
16.0	11.0	8.0	5.0	11.0	7.0	14.0	11.0	False
16.0	11.0	12.0	9.0	11.0	10.0	14.0	11.0	False
16.0	11.0	12.0	3.0	11.0	8.0	14.0	11.0	False
11.0	11.0	12.0	9.0	11.0	12.0	14.0	11.0	False
17.0	11.0	12.0	11.0	11.0	12.0	14.0	11.0	False
17.0	6.0	12.0	7.0	11.0	10.0	14.0	11.0	False
17.0	17.0	14.0	10.0	11.0	8.0	14.0	11.0	False
17.0	17.0	14.0	8.0	11.0	12.0	14.0	11.0	False
17.0	17.0	14.0	7.0	11.0	11.0	14.0	11.0	False
21.0	21.0	18.0	12.0	15.0	12.0	18.0	15.0	True
21.0	21.0	18.0	12.0	15.0	14.0	18.0	15.0	False
21.0	21.0	18.0	12.0	15.0	11.0	18.0	15.0	False
21.0	21.0	18.0	10.0	15.0	10.0	18.0	15.0	False
15.0	21.0	18.0	14.0	15.0	14.0	18.0	15.0	False
18.0	21.0	18.0	11.0	15.0	12.0	18.0	15.0	False
18.0	21.0	18.0	9.0	15.0	14.0	18.0	15.0	False
18.0	21.0	18.0	13.0	15.0	13.0	18.0	15.0	False
18.0	21.0	18.0	9.0	15.0	10.0	13.0	15.0	False
18.0	12.0	18.0	11.0	15.0	15.0	18.0	15.0	False
22.0	23.0	22.0	17.0	19.0	19.0	22.0	19.0	True
22.0	23.0	22.0	13.0	19.0	17.0	22.0	19.0	False
22.0	23.0	22.0	20.0	19.0	20.0	22.0	19.0	False
22.0	23.0	22.0	14.0	19.0	18.0	22.0	19.0	False
22.0	17.0	22.0	10.0	19.0	19.0	22.0	19.0	False
22.0	22.0	22.0	14.0	19.0	17.0	22.0	19.0	False
18.0	22.0	22.0	15.0	19.0	19.0	22.0	19.0	False
17.0	16.0	22.0	14.0	19.0	18.0	22.0	19.0	False
18.0	17.0	20.0	11.0	19.0	18.0	22.0	19.0	False
20.0	12.0	20.0	15.0	19.0	20.0	22.0	21.0	False
0.0	-8.0	0.0	-5.0	-1.0	0.0	2.0	1.0	True
0.0	-8.0	0.0	-5.0	-1.0	0.0	2.0	1.0	False
0.0	-8.0	0.0	-5.0	-1.0	0.0	2.0	1.0	False
0.0	-8.0	0.0	-5.0	-1.0	0.0	2.0	1.0	False
0.0	-8.0	0.0	-5.0	-1.0	0.0	2.0	1.0	False
0.0	-8.0	0.0	-12.0	-1.0	0.0	2.0	1.0	False
0.0	-8.0	0.0	-5.0	-1.0	0.0	2.0	1.0	False
0.0	-8.0	-6.0	-5.0	-1.0	-5.0	2.0	1.0	False
0.0	-8.0	-7.0	-11.0	-1.0	-1.0	2.0	1.0	False
0.0	-8.0	1.0	-11.0	-1.0	-1.0	2.0	1.0	False
4.0	9.0	5.0	-1.0	3.0	0.0	6.0	5.0	True
4.0	7.0	5.0	-5.0	3.0	3.0	6.0	5.0	False
4.0	10.0	5.0	-4.0	3.0	3.0	6.0	5.0	False
4.0	6.0	5.0	-4.0	3.0	3.0	6.0	5.0	False
4.0	6.0	5.0	-2.0	3.0	3.0	6.0	5.0	False
4.0	7.0	5.0	-4.0	3.0	5.0	6.0	5.0	False
4.0	7.0	5.0	-2.0	3.0	5.0	6.0	5.0	False
4.0	7.0	5.0	-1.0	3.0	1.0	6.0	5.0	False
4.0	7.0	5.0	-4.0	3.0	4.0	6.0	5.0	False
4.0	7.0	5.0	-2.0	3.0	3.0	6.0	5.0	False
8.0	11.0	9.0	-1.0	7.0	6.0	10.0	9.0	True
8.0	11.0	9.0	3.0	7.0	9.0	10.0	9.0	False
8.0	13.0	9.0	2.0	7.0	5.0	10.0	9.0	False
8.0	7.0	9.0	1.0	7.0	5.0	10.0	9.0	False
8.0	7.0	9.0	6.0	7.0	9.0	10.0	9.0	False
8.0	7.0	9.0	0.0	7.0	5.0	10.0	9.0	False
8.0	7.0	9.0	1.0	7.0	7.0	10.0	9.0	False
8.0	7.0	9.0	-1.0	7.0	6.0	10.0	9.0	False
8.0	7.0	9.0	0.0	7.0	4.0	10.0	9.0	False
8.0	7.0	9.0	1.0	7.0	8.0	10.0	9.0	False
12.0	11.0	13.0	7.0	11.0	10.0	14.0	13.0	True
12.0	11.0	13.0	1.0	11.0	12.0	14.0	13.0	False
12.0	11.0	13.0	1.0	11.0	13.0	14.0	13.0	False
12.0	11.0	13.0	-3.0	11.0	8.0	14.0	13.0	False
12.0	11.0	13.0	0.0	11.0	11.0	14.0	13.0	False
12.0	11.0	13.0	-4.0	11.0	7.0	14.0	13.0	False
12.0	11.0	13.0	-1.0	11.0	11.0	14.0	13.0	False
12.0	11.0	13.0	-1.0	11.0	11.0	14.0	13.0	False
12.0	16.0	13.0	-5.0	11.0	11.0	14.0	13.0	False
12.0	12.0	13.0	1.0	11.0	15.0	14.0	13.0	False
16.0	16.0	17.0	3.0	15.0	13.0	13.0	17.0	True
16.0	6.0	17.0	5.0	15.0	15.0	19.0	17.0	False
16.0	15.0	17.0	4.0	15.0	15.0	19.0	17.0	False
16.0	15.0	17.0	1.0	15.0	15.0	19.0	17.0	False
16.0	15.0	17.0	2.0	15.0	18.0	19.0	17.0	False
16.0	15.0	17.0	3.0	15.0	16.0	19.0	17.0	False
16.0	15.0	17.0	1.0	15.0	16.0	19.0	17.0	False
16.0	15.0	17.0	-1.0	15.0	14.0	19.0	17.0	False
16.0	15.0	17.0	2.0	15.0	15.0	19.0	17.0	False
16.0	7.0	17.0	0.0	15.0	18.0	19.0	17.0	False
20.0	12.0	11.0	5.0	19.0	23.0	23.0	21.0	True
20.0	20.0	21.0	5.0	19.0	21.0	23.0	21.0	False
20.0	20.0	21.0	5.0	19.0	21.0	23.0	21.0	False
20.0	20.0	21.0	11.0	19.0	22.0	23.0	21.0	False
20.0	20.0	21.0	9.0	19.0	26.0	23.0	21.0	False
20.0	20.0	21.0	9.0	19.0	26.0	23.0	21.0	False
20.0	20.0	21.0	5.0	19.0	19.0	23.0	23.0	False
20.0	20.0	21.0	7.0	19.0	19.0	23.0	17.0	False
20.0	20.0	21.0	3.0	19.0	18.0	23.0	20.0	False
20.0	20.0	21.0	8.0	19.0	22.0	23.0	20.0	False
0.0	0.0	1.0	-16.0	-1.0	-3.0	3.0	0.0	True
0.0	0.0	1.0	-14.0	-1.0	-1.0	3.0	0.0	False
0.0	0.0	1.0	-14.0	-1.0	-1.0	3.0	0.0	False
0.0	0.0	1.0	-10.0	-1.0	1.0	-2.0	0.0	False
0.0	0.0	1.0	-13.0	-1.0	1.0	1.0	0.0	False
0.0	0.0	1.0	-14.0	-1.0	1.0	1.0	0.0	False
0.0	0.0	1.0	-11.0	-1.0	-1.0	1.0	0.0	False
0.0	0.0	1.0	-17.0	-1.0	-1.0	1.0	0.0	False
0.0	0.0	1.0	-12.0	-1.0	0.0	1.0	0.0	False
0.0	0.0	1.0	-16.0	-1.0	-4.0	-2.0	0.0	False
4.0	4.0	5.0	-7.0	3.0	3.0	6.0	4.0	True
4.0	4.0	5.0	-7.0	3.0	2.0	2.0	2.0	False
4.0	4.0	5.0	-6.0	3.0	6.0	5.0	6.0	False
4.0	4.0	5.0	-7.0	3.0	4.0	5.0	6.0	False
4.0	4.0	5.0	-7.0	3.0	5.0	5.0	6.0	False
4.0	4.0	5.0	-7.0	3.0	2.0	1.0	2.0	False
4.0	4.0	5.0	-11.0	3.0	3.0	6.0	6.0	False
4.0	4.0	5.0	-4.0	3.0	6.0	6.0	6.0	False
4.0	4.0	5.0	-7.0	3.0	4.0	1.0	2.0	False
4.0	4.0	5.0	-3.0	3.0	1.0	4.0	6.0	False
8.0	8.0	9.0	-1.0	7.0	7.0	8.0	10.0	True
8.0	8.0	9.0	3.0	7.0	7.0	6.0	10.0	False
8.0	8.0	9.0	-1.0	7.0	9.0	9.0	10.0	False
8.0	8.0	9.0	-2.0	7.0	9.0	9.0	10.0	False
8.0	8.0	9.0	-2.0	7.0	6.0	9.0	10.0	False
8.0	8.0	9.0	-4.0	7.0	8.0	9.0	10.0	False
8.0	8.0	9.0	-1.0	7.0	8.0	9.0	10.0	False
8.0	8.0	9.0	-7.0	7.0	6.0	9.0	10.0	False
8.0	8.0	9.0	0.0	7.0	6.0	9.0	10.0	False
8.0	8.0	9.0	-2.0	7.0	4.0	7.0	10.0	False
12.0	12.0	13.0	-1.0	11.0	10.0	14.0	14.0	True
12.0	12.0	13.0	4.0	11.0	12.0	14.0	14.0	False
12.0	14.0	13.0	6.0	11.0	15.0	16.0	14.0	False
12.0	14.0	13.0	5.0	11.0	9.0	11.0	10.0	False
12.0	14.0	13.0	8.0	11.0	13.0	16.0	15.0	False
12.0	14.0	13.0	5.0	11.0	11.0	16.0	15.0	False
12.0	14.0	13.0	3.0	11.0	8.0	16.0	15.0	False
12.0	14.0	13.0	3.0	11.0	11.0	16.0	15.0	False
12.0	14.0	13.0	6.0	11.0	11.0	11.0	15.0	False
12.0	14.0	13.0	5.0	11.0	13.0	15.0	15.0	False
16.0	21.0	17.0	9.0	15.0	17.0	19.0	19.0	True
16.0	17.0	17.0	13.0	15.0	14.0	19.0	19.0	False
16.0	17.0	17.0	8.0	15.0	13.0	19.0	19.0	False
16.0	4.0	17.0	11.0	15.0	16.0	19.0	19.0	False
16.0	14.0	17.0	6.0	15.0	12.0	19.0	19.0	False
16.0	14.0	17.0	4.0	15.0	16.0	19.0	19.0	False
16.0	14.0	17.0	10.0	15.0	12.0	14.0	19.0	False
16.0	14.0	17.0	6.0	15.0	13.0	15.0	19.0	False
16.0	14.0	17.0	12.0	15.0	20.0	19.0	19.0	False
16.0	14.0	17.0	10.0	15.0	14.0	19.0	14.0	False
20.0	18.0	21.0	12.0	19.0	20.0	23.0	22.0	True
20.0	18.0	21.0	18.0	19.0	20.0	23.0	22.0	False
20.0	18.0	21.0	16.0	19.0	17.0	19.0	22.0	False
20.0	11.0	21.0	14.0	19.0	22.0	24.0	22.0	False
20.0	17.0	21.0	16.0	19.0	18.0	20.0	22.0	False
20.0	17.0	21.0	18.0	19.0	19.0	20.0	22.0	False
20.0	17.0	21.0	14.0	19.0	17.0	20.0	22.0	False
20.0	17.0	21.0	15.0	19.0	18.0	20.0	22.0	False
20.0	17.0	21.0	16.0	19.0	19.0	20.0	22.0	False
20.0	17.0	21.0	22.0	19.0	20.0	18.0	22.0	False
0.0	-8.0	1.0	-1.0	-1.0	-1.0	1.0	2.0	True
0.0	-2.0	1.0	1.0	-1.0	1.0	1.0	2.0	False
0.0	-2.0	1.0	-6.0	-1.0	-3.0	-3.0	2.0	False
0.0	-7.0	1.0	-8.0	-1.0	-1.0	1.0	2.0	False
0.0	-4.0	1.0	-7.0	-1.0	-3.0	-3.0	2.0	False
0.0	-4.0	1.0	-10.0	-1.0	-1.0	-2.0	2.0	False
0.0	-4.0	1.0	-4.0	-1.0	1.0	1.0	2.0	False
0.0	-4.0	1.0	-6.0	-1.0	-4.0	-2.0	2.0	False
0.0	-4.0	1.0	-5.0	-1.0	0.0	2.0	2.0	False
0.0	-4.0	1.0	-5.0	-1.0	-2.0	-3.0	-3.0	False
4.0	0.0	5.0	1.0	3.0	4.0	3.0	5.0	True
4.0	0.0	5.0	4.0	3.0	3.0	3.0	5.0	False
4.0	0.0	5.0	1.0	3.0	4.0	3.0	5.0	False
4.0	0.0	5.0	1.0	3.0	5.0	3.0	2.0	False
4.0	0.0	5.0	1.0	3.0	3.0	3.0	6.0	False
4.0	0.0	5.0	4.0	3.0	4.0	3.0	6.0	False
4.0	0.0	5.0	4.0	3.0	4.0	2.0	6.0	False
4.0	0.0	5.0	1.0	3.0	1.0	1.0	6.0	False
4.0	0.0	5.0	4.0	3.0	5.0	4.0	6.0	False
4.0	0.0	5.0	2.0	3.0	3.0	2.0	6.0	False
9.0	9.0	8.0	3.0	8.0	8.0	8.0	9.0	True
9.0	9.0	8.0	6.0	8.0	10.0	8.0	9.0	False
9.0	9.0	8.0	6.0	8.0	10.0	8.0	9.0	False
9.0	1.0	8.0	6.0	8.0	10.0	8.0	9.0	False
9.0	5.0	8.0	6.0	8.0	10.0	8.0	9.0	False
9.0	-1.0	8.0	6.0	8.0	10.0	8.0	9.0	False
9.0	7.0	8.0	6.0	8.0	10.0	8.0	9.0	False
9.0	7.0	8.0	6.0	8.0	10.0	8.0	9.0	False
9.0	3.0	8.0	1.0	8.0	10.0	8.0	9.0	False
9.0	9.0	8.0	1.0	8.0	10.0	8.0	9.0	False
13.0	13.0	12.0	9.0	12.0	14.0	12.0	13.0	True
13.0	13.0	12.0	2.0	12.0	14.0	12.0	13.0	False
13.0	13.0	6.0	3.0	12.0	9.0	12.0	13.0	False
13.0	13.0	10.0	2.0	12.0	11.0	12.0	13.0	False
13.0	8.0	10.0	4.0	12.0	10.0	12.0	13.0	False
13.0	11.0	10.0	1.0	12.0	8.0	12.0	13.0	False
13.0	11.0	10.0	5.0	12.0	14.0	12.0	13.0	False
13.0	11.0	10.0	7.0	12.0	9.0	12.0	13.0	False
13.0	2.0	10.0	6.0	12.0	9.0	12.0	13.0	False
13.0	0.0	10.0	7.0	12.0	13.0	12.0	13.0	False
17.0	16.0	14.0	6.0	16.0	12.0	16.0	17.0	True
9.0	10.0	14.0	10.0	16.0	16.0	16.0	17.0	False
11.0	19.0	14.0	9.0	16.0	12.0	16.0	17.0	False
17.0	14.0	14.0	3.0	16.0	14.0	16.0	17.0	False
17.0	9.0	14.0	5.0	16.0	14.0	16.0	17.0	False
17.0	16.0	14.0	7.0	16.0	15.0	16.0	17.0	False
17.0	14.0	14.0	7.0	16.0	14.0	16.0	17.0	False
17.0	10.0	14.0	9.0	16.0	17.0	16.0	17.0	False
17.0	-1.0	14.0	4.0	16.0	13.0	16.0	17.0	False
17.0	2.0	10.0	3.0	16.0	15.0	16.0	17.0	False
21.0	22.0	19.0	10.0	20.0	21.0	20.0	21.0	True
21.0	22.0	19.0	6.0	20.0	19.0	20.0	21.0	False
21.0	22.0	19.0	3.0	20.0	19.0	20.0	21.0	False
21.0	18.0	19.0	8.0	20.0	19.0	20.0	21.0	False
21.0	20.0	19.0	8.0	20.0	19.0	20.0	21.0	False
21.0	20.0	19.0	6.0	20.0	18.0	20.0	21.0	False
21.0	20.0	19.0	8.0	20.0	20.0	20.0	21.0	False
21.0	16.0	19.0	8.0	20.0	20.0	20.0	21.0	False
21.0	13.0	19.0	6.0	20.0	18.0	20.0	21.0	False
21.0	16.0	19.0	9.0	20.0	20.0	20.0	21.0	False
1.0	-6.0	-1.0	-17.0	0.0	0.0	0.0	1.0	True
1.0	-4.0	-1.0	-13.0	0.0	-1.0	0.0	1.0	False
1.0	-1.0	-1.0	-14.0	0.0	-2.0	0.0	1.0	False
1.0	1.0	-1.0	-13.0	0.0	1.0	0.0	1.0	False
1.0	1.0	-1.0	-11.0	0.0	-1.0	0.0	1.0	False
1.0	1.0	-1.0	-14.0	0.0	-5.0	0.0	1.0	False
1.0	-1.0	-1.0	-18.0	0.0	-3.0	0.0	1.0	False
1.0	-2.0	-1.0	-14.0	0.0	1.0	0.0	1.0	False
1.0	-1.0	-1.0	-13.0	0.0	-2.0	0.0	1.0	False
1.0	-1.0	-1.0	-14.0	0.0	0.0	0.0	1.0	False
1.0	1.0	3.0	-11.0	4.0	4.0	4.0	5.0	True
3.0	1.0	3.0	-14.0	4.0	0.0	4.0	5.0	False
3.0	8.0	3.0	-18.0	4.0	0.0	4.0	5.0	False
3.0	8.0	3.0	-19.0	4.0	0.0	4.0	5.0	False
3.0	8.0	3.0	-17.0	4.0	3.0	4.0	5.0	False
3.0	8.0	3.0	-11.0	4.0	0.0	4.0	5.0	False
3.0	0.0	3.0	-14.0	4.0	3.0	4.0	5.0	False
3.0	3.0	3.0	-17.0	4.0	2.0	4.0	5.0	False
3.0	2.0	3.0	-16.0	4.0	2.0	4.0	5.0	False
3.0	1.0	3.0	-14.0	4.0	3.0	4.0	5.0	False
7.0	0.0	3.0	-14.0	8.0	6.0	8.0	9.0	True
7.0	3.0	4.0	-16.0	8.0	8.0	8.0	9.0	False
7.0	3.0	4.0	-13.0	8.0	8.0	8.0	9.0	False
7.0	8.0	4.0	-9.0	8.0	9.0	8.0	9.0	False
7.0	11.0	4.0	-10.0	8.0	6.0	8.0	9.0	False
7.0	7.0	4.0	-9.0	8.0	8.0	8.0	9.0	False
7.0	4.0	4.0	-6.0	8.0	11.0	8.0	9.0	False
7.0	5.0	4.0	-6.0	8.0	10.0	8.0	9.0	False
7.0	9.0	4.0	-9.0	8.0	8.0	8.0	9.0	False
7.0	10.0	4.0	-12.0	8.0	9.0	8.0	9.0	False
11.0	6.0	8.0	-13.0	12.0	10.0	12.0	13.0	True
11.0	6.0	8.0	-11.0	12.0	8.0	12.0	13.0	False
11.0	13.0	12.0	-15.0	12.0	11.0	12.0	13.0	False
11.0	12.0	12.0	-12.0	12.0	12.0	12.0	13.0	False
11.0	9.0	12.0	-11.0	12.0	12.0	12.0	13.0	False
11.0	12.0	12.0	-11.0	12.0	11.0	12.0	13.0	False
10.0	18.0	12.0	-11.0	12.0	10.0	12.0	13.0	False
11.0	14.0	12.0	-9.0	12.0	11.0	12.0	13.0	False
11.0	16.0	12.0	-6.0	12.0	11.0	12.0	13.0	False
11.0	16.0	12.0	-8.0	12.0	11.0	12.0	13.0	False
15.0	18.0	16.0	-6.0	16.0	14.0	16.0	17.0	True
15.0	16.0	16.0	-5.0	16.0	16.0	16.0	17.0	False
15.0	11.0	16.0	-1.0	16.0	19.0	16.0	17.0	False
15.0	14.0	16.0	1.0	16.0	17.0	16.0	17.0	False
16.0	11.0	16.0	1.0	16.0	15.0	16.0	17.0	False
16.0	17.0	16.0	-3.0	16.0	13.0	16.0	17.0	False
16.0	19.0	16.0	-4.0	16.0	15.0	16.0	17.0	False
16.0	19.0	16.0	-8.0	16.0	14.0	16.0	17.0	False
12.0	14.0	16.0	-5.0	16.0	16.0	16.0	17.0	False
12.0	19.0	16.0	-4.0	16.0	14.0	16.0	17.0	False
19.0	18.0	20.0	-1.0	20.0	20.0	20.0	21.0	True
22.0	24.0	20.0	5.0	20.0	20.0	20.0	21.0	False
22.0	8.0	20.0	7.0	20.0	22.0	20.0	21.0	False
22.0	7.0	20.0	4.0	20.0	17.0	20.0	21.0	False
22.0	8.0	20.0	-4.0	20.0	17.0	20.0	21.0	False
22.0	14.0	20.0	-5.0	20.0	19.0	20.0	21.0	False
22.0	22.0	20.0	-9.0	20.0	13.0	20.0	21.0	False
19.0	14.0	20.0	-5.0	20.0	18.0	20.0	21.0	False
16.0	8.0	9.0	-5.0	20.0	18.0	20.0	21.0	False
14.0	18.0	13.0	-12.0	20.0	20.0	20.0	21.0	False
-1.0	2.0	-3.0	-28.0	0.0	-1.0	0.0	1.0	True
2.0	-2.0	-3.0	-25.0	0.0	-2.0	0.0	1.0	False
-1.0	-7.0	-3.0	-24.0	0.0	1.0	0.0	1.0	False
-4.0	-4.0	-3.0	-25.0	0.0	-1.0	0.0	1.0	False
2.0	-2.0	-3.0	-25.0	0.0	-1.0	0.0	1.0	False
2.0	3.0	-3.0	-26.0	0.0	-1.0	0.0	1.0	False
2.0	5.0	-3.0	-31.0	0.0	-2.0	0.0	1.0	False
2.0	3.0	-3.0	-25.0	0.0	0.0	0.0	1.0	False
2.0	3.0	-3.0	-27.0	0.0	0.0	0.0	1.0	False
2.0	6.0	-3.0	-31.0	0.0	-1.0	1.0	1.0	False
6.0	7.0	1.0	-25.0	4.0	4.0	2.0	5.0	True
6.0	-6.0	1.0	-22.0	4.0	5.0	7.0	5.0	False
6.0	-5.0	1.0	-18.0	4.0	4.0	7.0	5.0	False
6.0	-4.0	1.0	-17.0	4.0	5.0	7.0	5.0	False
2.0	3.0	1.0	-24.0	4.0	4.0	7.0	5.0	False
5.0	10.0	1.0	-25.0	4.0	0.0	7.0	5.0	False
5.0	3.0	1.0	-24.0	4.0	2.0	7.0	5.0	False
4.0	0.0	0.0	-27.0	4.0	3.0	7.0	5.0	False
3.0	-3.0	0.0	-27.0	4.0	3.0	7.0	5.0	False
3.0	5.0	3.0	-27.0	4.0	4.0	7.0	5.0	False
6.0	9.0	7.0	-23.0	8.0	8.0	11.0	9.0	True
5.0	10.0	7.0	317.0	8.0	1.0	11.0	9.0	False
6.0	0.0	7.0	-127.0	8.0	8.0	11.0	9.0	False
8.0	1.0	7.0	-127.0	8.0	8.0	11.0	9.0	False
8.0	-5.0	7.0	-127.0	8.0	7.0	11.0	9.0	False
6.0	-4.0	7.0	-127.0	8.0	9.0	11.0	9.0	False
6.0	-1.0	7.0	-127.0	8.0	6.0	11.0	9.0	False
4.0	0.0	-2.0	-127.0	8.0	7.0	11.0	9.0	False
7.0	8.0	4.0	-127.0	8.0	7.0	11.0	9.0	False
8.0	6.0	6.0	-126.0	8.0	8.0	11.0	9.0	False
7.0	8.0	2.0	-122.0	12.0	13.0	15.0	13.0	True
13.0	10.0	13.0	-121.0	12.0	14.0	15.0	13.0	False
13.0	6.0	13.0	-121.0	12.0	13.0	15.0	13.0	False
12.0	5.0	13.0	-120.0	12.0	11.0	15.0	13.0	False
12.0	11.0	8.0	-120.0	12.0	10.0	15.0	13.0	False
13.0	15.0	13.0	-119.0	12.0	11.0	15.0	13.0	False
10.0	18.0	9.0	-119.0	12.0	10.0	15.0	13.0	False
14.0	17.0	12.0	-118.0	12.0	13.0	15.0	13.0	False
13.0	18.0	11.0	-118.0	12.0	12.0	15.0	13.0	False
12.0	9.0	8.0	-117.0	12.0	16.0	15.0	13.0	False
19.0	22.0	19.0	-113.0	16.0	16.0	19.0	17.0	True
19.0	24.0	19.0	-112.0	16.0	15.0	19.0	12.0	False
19.0	17.0	19.0	-112.0	16.0	16.0	19.0	14.0	False
15.0	9.0	20.0	18.0	16.0	15.0	15.0	14.0	False
17.0	15.0	20.0	15.0	16.0	14.0	15.0	14.0	False
17.0	16.0	20.0	15.0	16.0	14.0	15.0	14.0	False
17.0	14.0	20.0	15.0	16.0	14.0	15.0	14.0	False
17.0	22.0	20.0	15.0	16.0	14.0	15.0	14.0	False
17.0	22.0	20.0	15.0	16.0	14.0	15.0	14.0	False
17.0	25.0	20.0	15.0	16.0	14.0	15.0	14.0	False
21.0	25.0	24.0	19.0	20.0	18.0	19.0	18.0	True
21.0	24.0	24.0	19.0	20.0	18.0	19.0	18.0	False
21.0	23.0	24.0	19.0	20.0	18.0	19.0	18.0	False
21.0	23.0	24.0	19.0	20.0	18.0	19.0	18.0	False
21.0	21.0	24.0	19.0	20.0	18.0	19.0	18.0	False
21.0	20.0	24.0	19.0	20.0	18.0	19.0	18.0	False
21.0	17.0	24.0	19.0	20.0	18.0	19.0	18.0	False
21.0	20.0	24.0	15.0	20.0	18.0	19.0	18.0	False
21.0	20.0	24.0	14.0	20.0	18.0	19.0	18.0	False
21.0	20.0	24.0	16.0	20.0	18.0	19.0	18.0	False
1.0	-7.0	4.0	-5.0	0.0	-2.0	-1.0	-2.0	True
1.0	-7.0	4.0	-6.0	0.0	-2.0	-1.0	-2.0	False
1.0	-7.0	4.0	-6.0	0.0	-2.0	-1.0	-2.0	False
1.0	1.0	4.0	-8.0	0.0	-2.0	-1.0	-2.0	False
1.0	4.0	4.0	-6.0	0.0	-2.0	-1.0	-2.0	False
1.0	6.0	4.0	-10.0	0.0	-2.0	-1.0	-2.0	False
1.0	3.0	4.0	-12.0	0.0	-2.0	-1.0	-2.0	False
1.0	5.0	4.0	-10.0	0.0	-2.0	-1.0	-2.0	False
1.0	4.0	4.0	-5.0	0.0	1.0	-1.0	-2.0	False
1.0	5.0	4.0	-6.0	0.0	-1.0	-1.0	-2.0	False
5.0	8.0	8.0	-5.0	4.0	7.0	3.0	2.0	True
5.0	4.0	8.0	-6.0	4.0	7.0	3.0	2.0	False
5.0	5.0	8.0	-9.0	4.0	1.0	3.0	2.0	False
5.0	2.0	8.0	-9.0	4.0	1.0	3.0	2.0	False
5.0	-2.0	8.0	-13.0	4.0	0.0	3.0	2.0	False
5.0	-2.0	8.0	-12.0	4.0	3.0	3.0	2.0	False
5.0	-2.0	8.0	-14.0	4.0	1.0	3.0	2.0	False
-5.0	-2.0	-7.0	-18.0	4.0	0.0	3.0	2.0	False
-1.0	-2.0	-3.0	-18.0	4.0	2.0	3.0	2.0	False
-1.0	4.0	6.0	-16.0	4.0	4.0	3.0	2.0	False
3.0	5.0	10.0	-12.0	8.0	7.0	7.0	6.0	True
3.0	13.0	10.0	-9.0	8.0	7.0	7.0	6.0	False
13.0	17.0	10.0	-9.0	8.0	6.0	7.0	6.0	False
11.0	1.0	10.0	-7.0	8.0	9.0	7.0	6.0	False
11.0	8.0	10.0	-9.0	8.0	9.0	7.0	6.0	False
11.0	15.0	10.0	-8.0	8.0	9.0	7.0	6.0	False
11.0	13.0	10.0	-9.0	8.0	8.0	7.0	6.0	False
11.0	13.0	10.0	-9.0	8.0	7.0	7.0	6.0	False
11.0	15.0	10.0	-9.0	8.0	6.0	7.0	6.0	False
11.0	13.0	10.0	-6.0	8.0	7.0	7.0	6.0	False
15.0	17.0	14.0	-3.0	12.0	11.0	11.0	10.0	True
15.0	6.0	14.0	-3.0	12.0	13.0	11.0	10.0	False
15.0	6.0	14.0	-7.0	12.0	13.0	11.0	10.0	False
15.0	6.0	14.0	-7.0	12.0	12.0	11.0	10.0	False
15.0	11.0	14.0	-7.0	12.0	12.0	11.0	10.0	False
15.0	10.0	14.0	-8.0	12.0	12.0	11.0	10.0	False
15.0	12.0	14.0	-7.0	12.0	11.0	11.0	10.0	False
15.0	18.0	14.0	-7.0	12.0	12.0	11.0	10.0	False
15.0	14.0	14.0	-5.0	12.0	11.0	11.0	10.0	False
15.0	6.0	14.0	-3.0	12.0	13.0	11.0	10.0	False
19.0	10.0	18.0	0.0	16.0	16.0	15.0	14.0	True
19.0	10.0	18.0	0.0	16.0	16.0	15.0	14.0	False
19.0	10.0	18.0	-3.0	16.0	16.0	15.0	14.0	False
19.0	10.0	18.0	-2.0	16.0	15.0	15.0	14.0	False
19.0	18.0	8.0	-1.0	16.0	15.0	15.0	14.0	False
19.0	20.0	17.0	-1.0	16.0	18.0	15.0	14.0	False
19.0	11.0	17.0	1.0	16.0	17.0	15.0	14.0	False
