Data,Timestamp,Temperatura,Umidade,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,Horas de Trabalho,Falha
2016-02-24 02:00:00,1456279200,66,85,890,1,2,522,429,1005,1603,473,1753,1238,1435,1415,1800,1404,1436,185,No
2016-02-24 03:00:00,1456282800,64,84,553,0,0,1896,1361,546,1541,1695,1621,423,1647,697,1596,1805,844,186,No
2016-02-24 04:00:00,1456286400,63,82,1554,2,1,1076,189,897,512,843,349,1499,982,412,1952,955,1877,187,No
2016-02-24 05:00:00,1456290000,68,84,1248,0,2,1470,1999,1091,1981,1963,980,246,426,1646,788,862,554,188,No
2016-02-24 06:00:00,1456293600,65,79,1658,2,2,486,853,721,1218,1697,1965,1810,1629,912,715,172,511,189,No
2016-02-24 07:00:00,1456297200,64,75,1442,2,2,1776,1172,1422,1637,770,249,1559,678,1535,1784,779,1559,190,No
2016-02-24 08:00:00,1456300800,67,78,399,3,0,178,308,569,1594,879,363,1041,1881,1255,925,1475,1233,191,No
2016-02-24 09:00:00,1456304400,68,77,218,2,2,1795,1129,1195,910,1794,1136,157,1427,309,1041,1058,396,192,No
2016-02-24 10:00:00,1456308000,62,78,1792,0,1,1592,356,685,1952,305,272,428,1629,1656,1233,750,1977,193,No
2016-02-24 11:00:00,1456311600,68,85,1284,2,0,468,1421,1141,1956,1035,974,1851,1553,322,886,254,645,194,No
2016-02-24 12:00:00,1456315200,67,75,1114,3,2,1752,1309,1577,821,1476,1382,586,1085,1028,1504,239,824,195,No
2016-02-24 13:00:00,1456318800,61,78,1751,3,1,304,1451,550,548,1965,819,1843,697,1215,1912,1847,804,196,No
2016-02-24 14:00:00,1456322400,60,75,1033,0,2,745,170,1941,480,1515,1571,1394,1359,843,1272,928,226,197,No
2016-02-24 15:00:00,1456326000,65,79,524,1,0,1688,782,373,1143,484,523,1641,155,780,818,901,379,198,No
2016-02-24 16:00:00,1456329600,68,75,448,1,1,193,579,1317,1216,695,941,2009,642,1323,2005,1940,1333,199,No
2016-02-24 17:00:00,1456333200,65,77,1707,3,1,1746,458,979,487,998,799,1636,1874,346,946,520,1277,200,No
2016-02-24 18:00:00,1456336800,63,78,606,2,0,1932,261,1500,960,753,1114,838,1338,1307,1452,1099,923,201,No
2016-02-24 19:00:00,1456340400,65,76,1183,1,0,1625,895,671,1030,290,604,886,969,1823,252,760,1567,202,No
2016-02-24 20:00:00,1456344000,61,83,1623,1,2,462,458,1503,344,1772,317,1927,1542,1785,1236,1773,1788,203,No
2016-02-24 21:00:00,1456347600,65,82,169,2,1,688,1065,1030,558,532,433,518,786,1839,1137,1488,534,204,No
2016-02-24 22:00:00,1456351200,68,77,1334,0,2,831,1042,1638,232,957,677,1819,179,853,1102,909,1647,205,No
2016-02-24 23:00:00,1456354800,64,84,1785,0,1,1766,1210,2004,162,1776,725,1635,1406,1884,285,777,1610,206,No
2016-02-25 00:00:00,1456358400,68,78,470,3,2,1930,386,374,1072,1655,1235,1293,239,1821,685,1074,1392,207,No
2016-02-25 01:00:00,1456362000,62,85,160,2,0,1098,956,1264,1706,1241,1863,1453,181,1551,1443,321,784,208,No
2016-02-25 02:00:00,1456365600,63,75,1383,2,2,740,1746,832,1453,1091,1094,294,188,1320,959,1767,229,209,No
2016-02-25 03:00:00,1456369200,66,77,548,3,1,671,248,1062,538,1092,1838,657,1021,470,1757,911,584,210,No
2016-02-25 04:00:00,1456372800,65,84,1534,2,2,1537,1898,1281,422,1092,308,1065,1802,615,906,432,1944,211,No
2016-02-25 05:00:00,1456376400,68,75,901,2,0,261,1551,1046,1498,1008,156,185,1803,404,1428,1656,198,212,No
2016-02-25 06:00:00,1456380000,62,79,733,3,2,1025,303,474,1583,1490,735,938,1416,1303,462,617,468,213,No
2016-02-25 07:00:00,1456383600,64,84,785,1,2,1204,1729,1510,391,1087,488,302,403,314,503,1576,247,214,No
2016-02-25 08:00:00,1456387200,63,84,1009,2,0,767,1477,1041,233,1988,1122,479,1413,1163,1692,1799,469,215,No
2016-02-25 09:00:00,1456390800,61,84,703,3,2,347,1797,165,944,903,1569,1369,1560,1568,1691,1181,1853,216,No
2016-02-25 10:00:00,1456394400,66,81,825,1,2,445,1269,1385,1010,745,1658,1869,1953,519,1285,621,219,217,No
2016-02-25 11:00:00,1456398000,62,76,465,1,2,1022,1157,586,589,1943,892,925,333,1704,339,1770,752,218,No
2016-02-25 12:00:00,1456401600,68,77,1568,2,0,1246,1891,224,1611,434,1173,1640,1575,183,268,1462,286,219,No
2016-02-25 13:00:00,1456405200,68,82,422,2,2,1356,446,1043,1314,657,368,826,1626,1146,203,1459,561,220,No
2016-02-25 14:00:00,1456408800,68,75,223,2,0,1142,1794,983,1916,991,590,1476,490,1093,444,1486,1438,221,No
2016-02-25 15:00:00,1456412400,63,75,336,3,2,635,1734,1049,1747,219,530,360,773,1248,1403,1428,1406,222,No
2016-02-25 16:00:00,1456416000,66,83,205,2,2,1684,1097,1007,1262,1463,578,1218,322,1987,269,1447,1693,223,No
2016-02-25 17:00:00,1456419600,65,79,1504,3,0,745,367,1754,213,1707,1762,190,1572,1735,184,181,940,224,No
2016-02-25 18:00:00,1456423200,67,85,1788,3,1,1344,1326,1863,1226,974,789,824,1733,850,549,877,1227,225,No
2016-02-25 19:00:00,1456426800,67,81,1283,0,2,1670,255,406,1287,774,1431,208,1313,1416,1700,1717,810,226,No
2016-02-25 20:00:00,1456430400,60,83,1193,3,2,870,377,1430,563,860,1286,1193,1600,1931,1938,318,1403,227,No
2016-02-25 21:00:00,1456434000,68,77,466,1,0,1435,799,290,1161,1086,1613,521,1043,1682,1541,1920,1527,228,No
2016-02-25 22:00:00,1456437600,64,79,340,2,2,1852,1763,1053,1360,839,626,1718,1504,2010,1788,1231,272,229,No
2016-02-25 23:00:00,1456441200,61,84,1801,2,0,741,2004,1141,1155,1556,1155,1436,160,549,663,984,1870,230,No
2016-02-26 00:00:00,1456444800,68,75,773,2,1,1482,184,1857,458,1954,383,1852,1595,399,161,717,544,231,No
2016-02-26 01:00:00,1456448400,61,84,790,2,2,887,953,383,1455,519,1002,831,1947,1573,495,599,1959,232,No
2016-02-26 02:00:00,1456452000,60,81,1155,0,1,1875,2005,1946,1010,1511,1589,724,1395,1074,427,1076,320,233,No
2016-02-26 03:00:00,1456455600,67,77,234,2,0,1987,1419,952,1193,725,1761,1963,1318,726,190,1457,1281,234,No
2016-02-26 04:00:00,1456459200,66,79,605,3,0,1339,207,529,1013,245,801,1369,595,1358,1731,1001,556,235,No
2016-02-26 05:00:00,1456462800,66,82,922,1,1,881,750,1756,1351,1451,1625,2007,467,1961,1577,655,1281,236,No
2016-02-26 06:00:00,1456466400,60,82,1642,0,2,732,1088,1097,458,1961,1022,812,657,445,1711,300,635,237,No
2016-02-26 07:00:00,1456470000,66,82,953,2,2,1027,570,1906,208,890,962,395,1350,616,1530,306,261,238,No
2016-02-26 08:00:00,1456473600,61,78,274,3,2,409,531,1399,1946,1080,772,1994,1477,1833,790,1098,1428,239,No
2016-02-26 09:00:00,1456477200,63,77,1330,3,0,458,1434,1568,1474,1554,474,1324,801,504,169,1726,461,240,No
2016-02-26 10:00:00,1456480800,66,83,1171,0,1,438,1192,1390,511,574,731,984,231,1951,1354,1503,1132,241,No
2016-02-26 11:00:00,1456484400,68,83,583,3,1,1739,1363,1961,514,1504,1709,1546,215,981,917,1643,1694,242,No
2016-02-26 12:00:00,1456488000,66,77,1874,2,0,859,1889,1960,415,885,1706,435,228,1770,419,574,1594,243,No
2016-02-26 13:00:00,1456491600,62,76,1817,3,2,465,1619,1182,649,837,769,1096,628,579,1511,1422,438,244,No
2016-02-26 14:00:00,1456495200,61,83,1079,0,0,1849,592,839,1075,1662,1076,1783,245,1322,966,833,1899,245,No
2016-02-26 15:00:00,1456498800,64,84,1704,1,2,1541,343,857,502,481,1005,949,279,175,391,1782,503,246,No
2016-02-26 16:00:00,1456502400,64,80,1606,3,1,176,1160,1975,1372,1103,670,458,1735,882,677,1475,1718,247,No
2016-02-26 17:00:00,1456506000,62,81,1218,0,2,828,1254,1077,1913,1723,850,1053,1151,996,1525,1284,1692,248,No
2016-02-26 18:00:00,1456509600,63,78,522,0,2,1101,1478,359,1738,1315,946,1503,219,1289,1477,1193,458,249,No
2016-02-26 19:00:00,1456513200,62,76,742,1,1,1458,831,1731,281,1746,1076,778,971,1554,837,1254,958,250,No
2016-02-26 20:00:00,1456516800,63,83,1489,2,2,1469,1577,456,1210,496,1415,396,1764,695,1315,1802,258,251,No
2016-02-26 21:00:00,1456520400,61,81,1261,2,2,344,1086,680,342,1114,1993,172,1357,1211,956,723,594,252,No
2016-02-26 22:00:00,1456524000,68,84,904,2,0,1953,487,1026,507,1896,422,315,1033,1913,1304,490,1217,253,No
2016-02-26 23:00:00,1456527600,60,78,596,2,0,1546,1251,856,687,982,559,1641,1818,948,389,1815,603,254,No
2016-02-27 00:00:00,1456531200,68,79,265,3,1,573,411,1715,1879,753,700,1774,1006,1222,703,919,579,255,No
2016-02-27 01:00:00,1456534800,64,85,812,0,0,706,1435,577,1619,1357,764,1059,1119,1748,1767,209,1893,256,No
2016-02-27 02:00:00,1456538400,60,78,1388,2,2,659,749,368,1690,1642,1946,853,423,1298,958,230,1405,257,No
2016-02-27 03:00:00,1456542000,64,83,2008,0,1,687,987,1754,1118,326,1875,892,1019,1917,557,1606,768,258,No
2016-02-27 04:00:00,1456545600,66,83,1218,3,0,310,1394,1413,157,456,738,1094,1927,1874,1511,1230,858,259,No
2016-02-27 05:00:00,1456549200,63,83,1291,3,0,929,194,770,642,652,1594,1397,409,532,812,1669,195,260,No
2016-02-27 06:00:00,1456552800,60,78,1004,0,2,661,401,273,1445,1841,926,1537,977,994,1361,1297,446,261,No
2016-02-27 07:00:00,1456556400,65,78,1893,3,0,912,888,297,881,940,1454,1732,1582,1089,744,1181,1755,262,No
2016-02-27 08:00:00,1456560000,61,75,1656,2,2,1856,1166,381,381,1440,1830,1933,1976,342,1812,1277,1745,263,No
2016-02-27 09:00:00,1456563600,60,84,719,2,0,1951,460,1568,1389,216,1579,1648,1005,1761,1290,1948,1538,264,No
2016-02-27 10:00:00,1456567200,65,78,588,3,2,1274,850,1345,753,1225,200,1968,774,1753,455,340,229,265,No
2016-02-27 11:00:00,1456570800,67,79,508,1,0,1267,395,567,1868,1492,1325,509,671,337,766,1535,830,266,No
2016-02-27 12:00:00,1456574400,63,80,1532,1,1,495,1790,1354,732,653,197,1243,583,832,1786,755,293,267,No
2016-02-27 13:00:00,1456578000,67,81,1950,2,2,435,979,174,1743,1586,1819,314,1457,1110,1002,1704,1153,268,No
2016-02-27 14:00:00,1456581600,65,85,612,3,1,1747,161,1647,590,1419,444,1062,329,1903,958,356,561,269,No
2016-02-27 15:00:00,1456585200,64,75,190,1,1,929,1815,1989,1706,1502,1778,492,1901,761,1893,1805,1035,270,No
2016-02-27 16:00:00,1456588800,62,79,815,3,1,1435,1263,1938,1567,1424,336,1791,1961,396,1628,895,1298,271,No
2016-02-27 17:00:00,1456592400,62,83,268,0,2,1180,204,477,1856,1729,573,495,701,452,629,1059,1940,272,No
2016-02-27 18:00:00,1456596000,67,77,1175,1,2,661,701,1118,1905,832,1185,940,1270,1991,774,1059,631,273,No
2016-02-27 19:00:00,1456599600,62,85,1215,0,0,1922,1725,1363,1278,1679,248,1712,1355,794,1500,1531,1446,274,No
2016-02-27 20:00:00,1456603200,62,79,1697,2,2,1424,1329,899,1536,1291,1814,959,562,1791,785,605,941,275,No
2016-02-27 21:00:00,1456606800,63,78,930,1,2,1179,495,1029,1302,435,1189,1200,1425,1181,324,375,954,276,No
2016-02-27 22:00:00,1456610400,64,75,1657,1,0,1233,1521,990,1082,930,521,679,677,932,1769,1528,882,277,No
2016-02-27 23:00:00,1456614000,65,85,1935,2,2,1148,1016,1548,1853,1931,1591,1538,462,559,1866,219,1322,278,No
2016-02-28 00:00:00,1456617600,12,79,1975,1,2,958,1945,155,827,1099,1400,451,1694,1998,1885,398,1383,279,No
2016-02-28 01:00:00,1456621200,66,80,434,0,1,1922,735,812,929,1275,864,1806,1809,1775,1107,288,1513,280,No
2016-02-28 02:00:00,1456624800,65,81,677,3,1,1170,1827,203,413,696,1454,1682,1280,916,1714,1568,428,281,No
2016-02-28 03:00:00,1456628400,61,84,738,2,0,1199,446,297,1191,1591,1938,589,1024,512,295,1750,1597,282,No
2016-02-28 04:00:00,1456632000,61,76,1781,3,0,200,495,1985,1733,724,1539,542,1679,211,788,1600,1872,283,No
2016-02-28 05:00:00,1456635600,63,79,1365,0,0,569,288,1031,940,1686,1871,1786,530,1812,1808,1685,1047,284,No
2016-02-28 06:00:00,1456639200,65,80,1534,2,1,809,1928,710,180,1408,826,634,1400,233,781,705,1999,285,No
2016-02-28 07:00:00,1456642800,62,81,898,3,0,1788,985,436,1310,1695,294,1804,819,1757,1007,1047,1758,286,No
2016-02-28 08:00:00,1456646400,60,75,867,2,1,868,1244,762,638,1833,1597,1691,1446,492,182,522,943,287,No
2016-02-28 09:00:00,1456650000,66,79,686,3,1,432,1843,581,171,1104,1555,1871,1687,1195,1064,300,1095,288,No
2016-02-28 10:00:00,1456653600,61,76,325,1,1,222,709,1734,730,289,857,288,402,699,1623,610,1799,289,No
2016-02-28 11:00:00,1456657200,65,83,1614,0,2,1062,1058,1016,886,1981,811,780,1706,396,1782,1053,458,290,No
2016-02-28 12:00:00,1456660800,61,79,1696,2,1,292,1937,629,1935,803,1150,1090,894,826,990,1718,989,291,No
2016-02-28 13:00:00,1456664400,63,84,1292,3,1,971,881,292,1185,1764,1283,1523,1480,1729,902,1215,157,292,No
2016-02-28 14:00:00,1456668000,63,85,312,3,1,1957,686,1077,1277,1727,565,1332,302,1155,972,767,1388,293,No
2016-02-28 15:00:00,1456671600,68,76,269,3,2,1700,1036,1030,921,1364,1348,562,1375,1316,1220,604,685,294,No
2016-02-28 16:00:00,1456675200,63,75,1760,2,1,1748,507,1037,541,584,1978,544,470,1998,359,657,1396,295,No
2016-02-28 17:00:00,1456678800,62,84,629,3,2,785,1572,436,257,1476,1583,1727,1031,433,1390,1196,1557,296,No
2016-02-28 18:00:00,1456682400,66,82,850,1,1,1030,1361,514,1938,1300,343,897,1778,1144,1981,739,1739,297,No
2016-02-28 19:00:00,1456686000,67,85,1055,0,2,569,1170,633,856,486,401,1167,1329,489,354,797,1574,298,No
2016-02-28 20:00:00,1456689600,64,84,971,0,0,344,232,339,1311,1326,512,304,1692,1532,520,1696,1430,299,No
2016-02-28 21:00:00,1456693200,62,84,1340,0,2,1950,400,1746,1192,1151,1345,1638,443,1592,654,823,305,300,No
2016-02-28 22:00:00,1456696800,62,81,413,0,0,1289,918,1624,1198,1767,1236,1401,1648,1250,1127,2005,766,301,No
2016-02-28 23:00:00,1456700400,63,81,384,0,1,942,362,606,1426,1379,1546,1750,777,727,1975,1587,893,302,No
2016-02-29 00:00:00,1456704000,60,75,205,3,1,1709,1479,1321,1574,1194,1515,683,497,1385,1375,1270,639,303,No
2016-02-29 01:00:00,1456707600,60,84,250,3,2,1533,442,938,404,1239,1531,1912,1049,1210,1710,1989,1480,304,No
2016-02-29 02:00:00,1456711200,67,82,318,0,2,1528,1195,1757,1015,564,990,173,917,1184,1474,1503,845,305,No
2016-02-29 03:00:00,1456714800,61,80,1832,2,0,1278,1568,342,1853,821,1554,1896,1465,1455,678,596,847,306,No
2016-02-29 04:00:00,1456718400,65,85,362,1,1,1665,1699,649,943,1275,722,1530,1884,363,1274,826,243,307,No
2016-02-29 05:00:00,1456722000,64,80,1080,1,2,1776,1866,1160,1051,274,422,1864,1038,1818,409,553,1239,308,No
2016-02-29 06:00:00,1456725600,64,83,705,3,2,1821,1907,1148,2002,220,674,1488,1696,883,166,1414,1851,309,No
2016-02-29 07:00:00,1456729200,64,78,1628,1,1,182,495,918,1113,1390,1243,1546,1028,749,198,810,179,310,No
2016-02-29 08:00:00,1456732800,63,77,1547,2,0,1661,1855,1949,541,462,1964,738,1995,1074,1615,1984,930,311,No
2016-02-29 09:00:00,1456736400,61,85,657,2,0,1564,1003,860,558,777,789,1854,552,830,1866,1224,1328,312,No
2016-02-29 10:00:00,1456740000,63,84,1251,0,1,783,226,1293,891,361,876,894,462,1027,1239,1485,1541,313,No
2016-02-29 11:00:00,1456743600,67,81,220,2,2,214,1790,1049,1490,380,1424,493,1680,253,1133,861,588,314,No
2016-02-29 12:00:00,1456747200,64,75,1301,3,1,977,822,714,1001,1988,562,1627,398,1802,382,240,155,315,No
2016-02-29 13:00:00,1456750800,68,81,1872,3,0,980,1227,1552,336,761,1953,618,951,431,1617,1027,617,316,No
2016-02-29 14:00:00,1456754400,67,79,204,3,1,1507,1917,1822,805,1498,677,1634,378,401,1966,1142,1602,317,No
2016-02-29 15:00:00,1456758000,63,82,223,0,1,492,1988,1349,728,601,371,1576,1773,1663,1646,229,2001,318,No
2016-02-29 16:00:00,1456761600,62,77,863,3,0,1345,812,289,718,527,619,642,340,554,735,461,1939,319,No
2016-02-29 17:00:00,1456765200,68,81,669,3,1,1515,1953,1931,681,975,1999,1532,261,1409,1135,471,993,320,No
2016-02-29 18:00:00,1456768800,62,79,653,3,0,1578,181,1901,226,1855,579,1175,1404,1967,982,1255,1837,321,No
2016-02-29 19:00:00,1456772400,62,80,215,3,0,1349,1728,995,1955,1963,1657,548,547,794,555,279,1245,322,No
2016-02-29 20:00:00,1456776000,60,76,1726,3,0,337,471,1909,494,1486,312,1179,1352,779,1953,1568,275,323,No
2016-02-29 21:00:00,1456779600,65,81,182,3,1,1124,1245,1937,510,590,789,1620,1010,205,1088,1605,577,324,No
2016-02-29 22:00:00,1456783200,64,84,1624,1,0,1534,1441,188,380,228,919,1935,790,1121,1688,1802,1141,325,No
2016-02-29 23:00:00,1456786800,60,82,1462,2,2,1164,518,1602,514,1733,487,1073,335,1144,1563,291,1648,326,No
2016-03-01 00:00:00,1456790400,65,79,1785,3,1,684,940,932,226,205,938,1076,1007,647,1139,1461,1925,327,No
2016-03-01 01:00:00,1456794000,62,79,385,2,0,1497,327,1338,1179,155,590,1759,1438,1906,1574,1064,1300,328,No
2016-03-01 02:00:00,1456797600,65,80,482,2,0,327,1040,1857,1690,1927,1731,582,1765,196,1065,1069,1658,329,No
2016-03-01 03:00:00,1456801200,68,78,1145,0,2,201,623,1406,1641,1462,1990,1037,445,1032,1768,887,1549,330,No
2016-03-01 04:00:00,1456804800,65,81,2008,0,2,1244,1972,1184,1730,1940,536,395,423,1695,1396,1098,1589,331,No
2016-03-01 05:00:00,1456808400,63,77,1740,0,1,1712,608,1422,1884,1931,1080,1961,635,159,266,1377,1197,332,No
2016-03-01 06:00:00,1456812000,65,76,1382,0,1,1552,166,1420,709,326,1039,334,954,1733,1971,1478,1085,333,No
2016-03-01 07:00:00,1456815600,62,79,1154,2,2,290,1154,594,1313,1358,1799,246,1146,1456,952,1979,729,334,No
2016-03-01 08:00:00,1456819200,61,84,1240,0,1,1744,669,1799,1738,1938,849,409,1456,1336,883,1705,780,335,No
2016-03-01 09:00:00,1456822800,60,80,455,2,1,372,323,718,1349,417,1905,708,302,301,1825,1097,1208,336,No
2016-03-01 10:00:00,1456826400,63,84,1212,2,1,1287,1682,1270,1745,828,668,309,1465,963,1903,900,1765,337,No
2016-03-01 11:00:00,1456830000,63,82,1900,0,1,1896,330,291,235,942,703,1478,1570,1159,448,879,775,338,No
2016-03-01 12:00:00,1456833600,62,77,694,1,2,1740,930,1983,583,558,777,1560,649,660,1957,875,1510,339,No
2016-03-01 13:00:00,1456837200,68,82,1960,2,2,318,390,1006,1920,300,1000,1698,878,1033,339,1014,1076,340,No
2016-03-01 14:00:00,1456840800,61,84,494,0,1,338,942,1461,1691,250,1116,834,719,1381,860,1381,624,341,No
2016-03-01 15:00:00,1456844400,63,77,1261,0,2,1049,1594,736,555,1988,2002,987,174,1702,1496,1366,815,342,No
2016-03-01 16:00:00,1456848000,66,84,1201,2,1,1472,877,1847,1296,678,388,1540,1939,220,911,1146,203,343,No
2016-03-01 17:00:00,1456851600,67,79,1568,2,2,1451,1391,670,809,1709,604,837,1630,1302,1507,666,1405,344,No
2016-03-01 18:00:00,1456855200,61,76,1523,3,0,1867,825,872,157,1150,1295,632,1586,937,1358,1590,1656,345,No
2016-03-01 19:00:00,1456858800,66,78,1833,0,2,565,1139,1366,971,218,738,357,501,1102,1491,1889,417,346,No
2016-03-01 20:00:00,1456862400,62,85,1923,1,0,1645,744,218,476,609,1915,209,1402,1310,1253,731,1327,347,No
2016-03-01 21:00:00,1456866000,67,82,320,0,0,1019,1248,583,472,820,357,1107,600,1101,1574,1598,1229,348,No
2016-03-01 22:00:00,1456869600,60,75,1966,2,0,1266,1554,1114,481,425,1452,621,1364,1040,1803,1522,155,349,No
2016-03-01 23:00:00,1456873200,60,77,528,2,0,321,323,1447,1315,1265,1314,1500,1729,1536,360,1912,1005,350,No
2016-03-02 00:00:00,1456876800,60,76,2008,0,2,1842,1252,512,1555,1344,1496,169,413,1364,1842,1863,1524,351,No
2016-03-02 01:00:00,1456880400,67,85,1092,3,0,447,419,773,566,1992,685,1944,1908,1339,823,945,1685,352,No
2016-03-02 02:00:00,1456884000,66,76,707,1,0,685,1716,1667,1950,549,1114,923,446,244,1262,340,212,353,No
2016-03-02 03:00:00,1456887600,63,76,379,3,2,512,423,1685,1810,1546,734,1660,399,1711,565,339,1202,354,No
2016-03-02 04:00:00,1456891200,60,75,1898,0,2,1627,568,1337,1789,656,1847,1022,1285,1812,1830,1074,646,355,No
2016-03-02 05:00:00,1456894800,61,83,1016,3,0,1303,761,797,1594,1716,1719,614,1834,1349,1964,1353,1657,356,No
2016-03-02 06:00:00,1456898400,64,75,1997,2,2,1724,205,1265,1067,801,654,1937,1505,1446,186,1307,926,357,No
2016-03-02 07:00:00,1456902000,68,81,1682,1,0,929,1688,707,961,1416,1657,665,991,1951,543,995,1781,358,No
2016-03-02 08:00:00,1456905600,68,78,1526,3,2,871,1365,1132,1928,187,306,511,1568,1876,1253,277,1980,359,No
2016-03-02 09:00:00,1456909200,68,78,1031,3,2,1433,1088,1009,1220,1198,199,711,513,1096,1147,1139,607,360,No
2016-03-02 10:00:00,1456912800,67,84,705,1,0,980,1777,994,1338,1019,1985,965,879,1078,1992,409,170,361,No
2016-03-02 11:00:00,1456916400,62,79,1310,0,2,520,488,1400,1456,616,256,866,1476,453,165,1553,603,362,No
2016-03-02 12:00:00,1456920000,62,79,1812,2,2,1780,1746,1594,1958,248,367,1942,450,574,1387,1575,513,363,No
2016-03-02 13:00:00,1456923600,64,80,759,3,2,1458,229,1458,857,1354,900,850,1522,404,463,485,838,364,No
2016-03-02 14:00:00,1456927200,64,77,449,1,1,854,1674,1308,1685,1654,1941,313,423,795,235,567,1705,365,No
2016-03-02 15:00:00,1456930800,60,84,1896,0,1,575,636,905,1500,364,1110,1116,377,523,1278,1137,1600,366,No
2016-03-02 16:00:00,1456934400,62,85,770,3,0,961,449,259,1377,1656,1680,1161,297,1928,878,250,1410,367,No
2016-03-02 17:00:00,1456938000,62,81,240,2,1,1321,851,1861,223,1644,1026,1152,919,1452,626,1310,1770,368,No
2016-03-02 18:00:00,1456941600,62,76,443,0,1,853,1205,1042,1497,354,873,156,1057,1894,1669,616,1410,369,No
2016-03-02 19:00:00,1456945200,68,84,1181,0,1,1441,687,802,1955,1903,719,327,450,1682,690,899,1743,370,No
2016-03-02 20:00:00,1456948800,63,84,1234,1,2,993,423,1458,502,371,1234,1478,1796,714,1997,1310,831,371,No
2016-03-02 21:00:00,1456952400,63,79,270,2,1,553,780,448,1649,1404,741,1594,1449,716,517,186,187,372,No
2016-03-02 22:00:00,1456956000,62,76,544,2,1,1387,1548,461,938,1346,472,770,1237,1275,1850,351,954,373,No
2016-03-02 23:00:00,1456959600,62,79,1889,0,1,278,1833,1819,914,1359,1645,237,1914,2005,415,1902,530,374,No
2016-03-03 00:00:00,1456963200,61,82,821,2,1,422,1659,1413,1676,464,743,1984,200,1531,1240,1797,1679,375,No
2016-03-03 01:00:00,1456966800,62,81,1897,2,0,509,447,907,504,1346,751,439,1011,464,904,1981,671,376,No
2016-03-03 02:00:00,1456970400,62,77,1596,0,2,1930,1113,1721,1809,187,992,498,755,180,778,293,374,377,No
2016-03-03 03:00:00,1456974000,66,76,420,2,2,584,1578,1825,292,1010,1622,790,1328,163,314,1431,368,378,No
2016-03-03 04:00:00,1456977600,65,81,449,2,1,672,206,492,503,1325,701,1326,1959,1405,553,510,1052,379,No
2016-03-03 05:00:00,1456981200,67,85,597,3,1,629,1286,1226,429,287,1126,1302,795,1734,1175,207,1030,380,No
2016-03-03 06:00:00,1456984800,60,85,1807,0,1,1780,1099,832,285,342,988,910,1642,1107,911,1237,813,381,No
2016-03-03 07:00:00,1456988400,64,76,627,3,0,201,1879,2004,596,1292,211,713,1821,1499,1489,1288,938,382,No
2016-03-03 08:00:00,1456992000,67,75,1725,0,1,225,187,332,810,604,781,373,332,1515,1558,398,986,383,No
